1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
date,month,week,day,weekday,anniversary,before_anniversary,after_anniversary,isHoliday,before_isHoliday,after_isHoliday,holiday_order,rain,fog,temp_highest,LYSM_similarDates_avg_orders,prediction_orders,ES_orders_25,ES_orders_75,similarDates_movingAvg_orders,currentFamilySavingCSI,underlyingInflationRate,importChangeRate,football_national_cnt,naverTrend_Shop_lastweek,class_orders
2008-05-12,May,week20,day12,Mon,籍啊藕脚老,乞老,乞老,TRUE,TRUE,FALSE,3,FALSE,FALSE,20,234,266.371652,229.405175,179.512018,256.666667,?,3.9,29.6,0,10,289.9999242
2008-05-13,May,week20,day13,Tue,乞老,籍啊藕脚老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,16,103.333333,109.032393,274.851294,207.134013,113.333333,?,3.9,29.6,0,10,86.99997725
2008-05-14,May,week20,day14,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,18,93.5,104.632861,133.962823,177.10051,91,?,3.9,29.6,0,10,90.00006679
2008-05-15,May,week20,day15,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,19,99,121.617402,100.990706,155.325382,87.666667,?,3.9,29.6,0,10,122.9999731
2008-05-16,May,week20,day16,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,22,130,112.926351,117.497677,147.244037,100,?,3.9,29.6,0,10,109.9999447
2008-05-17,May,week20,day17,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,24,236.333333,279.345179,111.874419,137.933028,217.666667,?,3.9,29.6,1,10,207.9999934
2008-05-18,May,week21,day18,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,16,236.333333,284.464226,183.968605,155.449771,245.666667,?,3.9,29.6,6,10,298.0000602
2008-05-19,May,week21,day19,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,TRUE,18,82.25,80.259276,269.492151,191.087328,94,?,3.9,29.6,0,10,85.99999876
2008-05-20,May,week21,day20,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,21,128,117.013469,131.873038,164.815496,92.333333,?,3.9,29.6,0,10,100.9999842
2008-05-21,May,week21,day21,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,21,95.5,110.894607,108.718259,148.861622,101,?,3.9,29.6,0,10,107.0000092
2008-05-22,May,week21,day22,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,26,100.25,89.922624,107.429565,138.396217,86.666667,?,3.9,29.6,0,10,78.99999528
2008-05-23,May,week21,day23,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,25,133.75,96.045734,86.107391,123.547162,107.666667,?,3.9,29.6,0,10,107.9999877
2008-05-24,May,week21,day24,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,29,258.9,296.865941,102.526848,119.660372,245.666667,?,3.9,29.6,5,10,222.9999789
2008-05-25,May,week22,day25,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,27,258.9,299.726096,192.881712,145.495279,230,?,3.9,29.6,2,10,283.0000748
2008-05-26,May,week22,day26,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,23,89.75,90.134823,260.470428,179.871459,75.666667,?,3.9,29.6,0,8,94.99995922
2008-05-27,May,week22,day27,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,28,120,58.383589,136.367607,158.653594,97.666667,?,3.9,29.6,0,8,80.99995225
2008-05-28,May,week22,day28,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,21,100.5,111.606218,94.841902,139.240196,158.333333,?,3.9,29.6,0,8,95.9999377
2008-05-29,May,week22,day29,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,29,108,81.916382,95.710475,128.430147,81.333333,?,3.9,29.6,0,8,90.00006679
2008-05-30,May,week22,day30,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,21,129.5,87.314613,91.427619,118.82261,93.666667,?,3.9,29.6,0,8,111.0000772
2008-05-31,May,week22,day31,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,23,286.5,251.315371,106.106905,116.866958,230,?,3.9,29.6,0,8,234.0000504
2008-06-01,Jun,week23,day1,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,27,286.5,250.726451,202.026726,146.150218,213.666667,?,4.3,32.7,0,8,243.9999893
2008-06-02,Jun,week23,day2,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,23,85,71.195862,233.506682,170.612664,92.666667,?,4.3,32.7,0,8,76.00005982
2008-06-03,Jun,week23,day3,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,24,118.75,81.655736,115.37667,146.959498,86.666667,?,4.3,32.7,0,8,88.99993422
2008-06-04,Jun,week23,day4,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,19,104,85.460898,95.594168,132.469623,89.666667,?,4.3,32.7,0,8,97.00007027
2008-06-05,Jun,week23,day5,Thu,乞老,乞老,泅面老,FALSE,FALSE,TRUE,0,TRUE,FALSE,17,105.666667,100.486326,96.648542,123.602218,84.666667,?,4.3,32.7,0,8,107.0000092
2008-06-06,Jun,week23,day6,Fri,泅面老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,20,276.545455,230.950416,104.412136,119.451663,278.333333,?,4.3,32.7,0,8,205.000058
2008-06-07,Jun,week23,day7,Sat,乞老,泅面老,乞老,TRUE,TRUE,TRUE,2,FALSE,TRUE,24,274.9,226.905248,179.853034,140.838747,213.666667,?,4.3,32.7,0,8,167.9999295
2008-06-08,Jun,week24,day8,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,3,TRUE,TRUE,25,274.9,229.744098,170.963259,147.629061,206,?,4.3,32.7,0,8,272.9999817
2008-06-09,Jun,week24,day9,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,27,82.5,92.985917,247.490815,178.971795,76.5,?,4.3,32.7,0,9,79.99997377
2008-06-10,Jun,week24,day10,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,28,118,87.18685,121.872704,154.228847,90,?,4.3,32.7,0,9,85.00002028
2008-06-11,Jun,week24,day11,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,103.333333,83.731713,94.218176,136.921635,86,?,4.3,32.7,0,9,85.99999876
2008-06-12,Jun,week24,day12,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,29,92.666667,96.620728,88.054544,124.191226,73,?,4.3,32.7,0,9,107.0000092
2008-06-13,Jun,week24,day13,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,28,97,80.558542,102.263636,119.89342,91.333333,?,4.3,32.7,0,9,85.99999876
2008-06-14,Jun,week24,day14,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,29,264.3,231.924449,90.065909,111.420065,206,?,4.3,32.7,0,9,199.000033
2008-06-15,Jun,week25,day15,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,27,264.3,231.69871,171.766477,133.315048,233.333333,?,4.3,32.7,0,9,230.9999608
2008-06-16,Jun,week25,day16,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,29,83.25,77.270459,216.191619,157.736286,81.333333,?,4.3,32.7,0,7,73.99994877
2008-06-17,Jun,week25,day17,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,26,103.75,88.178197,109.547905,136.802215,88.666667,?,4.3,32.7,0,7,92.00002376
2008-06-18,Jun,week25,day18,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,22,98.333333,86.515403,96.386976,125.601661,84,?,4.3,32.7,0,7,100.9999842
2008-06-19,Jun,week25,day19,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,24,89.666667,102.545812,99.846744,119.451246,92,?,4.3,32.7,0,7,100.0000057
2008-06-20,Jun,week25,day20,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,30,93.5,114.333022,99.961686,114.588434,112.333333,?,4.3,32.7,0,7,87.99995574
2008-06-21,Jun,week25,day21,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,28,253.5,235.001306,90.990422,107.941326,233.333333,?,4.3,32.7,0,7,207.9999934
2008-06-22,Jun,week26,day22,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,27,253.5,234.454966,178.747605,132.955994,230.333333,?,4.3,32.7,0,7,221.0000219
2008-06-23,Jun,week26,day23,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,27,77,72.991322,210.436901,154.966996,86.333333,?,4.3,32.7,0,7,86.99997725
2008-06-24,Jun,week26,day24,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,103.5,70.534502,117.859225,137.975247,91.333333,?,4.3,32.7,0,7,95.9999377
2008-06-25,Jun,week26,day25,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,90.666667,92.343951,101.464806,127.481435,95.666667,?,4.3,32.7,0,7,93.99998073
2008-06-26,Jun,week26,day26,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,29,91.25,102.632613,95.866202,119.111076,104.666667,?,4.3,32.7,0,7,97.00007027
2008-06-27,Jun,week26,day27,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,29,93.25,109.139127,96.71655,113.583307,103,?,4.3,32.7,0,7,101.9999627
2008-06-28,Jun,week26,day28,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,25,248.111111,220.926872,100.679138,110.68748,230.333333,?,4.3,32.7,5,7,186.0000045
2008-06-29,Jun,week27,day29,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,27,248.111111,223.714038,164.669784,129.51561,230,?,4.3,32.7,2,7,246.9999248
2008-06-30,Jun,week27,day30,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,27,81.5,82.951194,226.417446,158.886708,102,?,4.3,32.7,0,8,79.99997377
2008-07-01,Jul,week27,day1,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,29,98,79.92364,116.604362,139.165031,93,88,4.6,47,0,8,81.99993074
2008-07-02,Jul,week27,day2,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,25,94,95.627021,90.65109,124.873773,90,88,4.6,47,0,8,85.00002028
2008-07-03,Jul,week27,day3,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,25,95.75,133.123999,86.412773,114.90533,112,88,4.6,47,0,8,94.99995922
2008-07-04,Jul,week27,day4,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,TRUE,27,103.5,111.295,92.853193,109.928997,107.333333,88,4.6,47,0,8,90.00006679
2008-07-05,Jul,week27,day5,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,28,255.333333,278.669323,90.713298,104.946748,230,88,4.6,47,5,8,230.9999608
2008-07-06,Jul,week28,day6,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,28,255.333333,286.039302,195.928325,136.460061,251.333333,88,4.6,47,2,8,279.9999852
2008-07-07,Jul,week28,day7,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,TRUE,28,85.75,106.427473,258.982081,172.345046,86,88,4.6,47,0,9,105.0000522
2008-07-08,Jul,week28,day8,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,33,97.5,105.447017,143.49552,155.508784,104.666667,88,4.6,47,0,9,105.0000522
2008-07-09,Jul,week28,day9,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,33,96.75,99.90177,114.62388,142.881588,116,88,4.6,47,0,9,107.9999877
2008-07-10,Jul,week28,day10,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,31,108.25,122.559643,109.65597,134.161191,97,88,4.6,47,0,9,117.9999266
2008-07-11,Jul,week28,day11,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,30,116.5,105.273868,115.913993,130.120893,107.666667,88,4.6,47,0,9,114.0000127
2008-07-12,Jul,week28,day12,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,28,269.25,244.907708,114.478498,126.09067,251.333333,88,4.6,47,5,9,223.9999574
2008-07-13,Jul,week29,day13,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,TRUE,30,269.25,250.86427,196.619625,150.568003,211,88,4.6,47,2,9,279.9999852
2008-07-14,Jul,week29,day14,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,32,89,102.170551,259.154906,182.926002,95,88,4.6,47,0,10,87.99995574
2008-07-15,Jul,week29,day15,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,31,108.25,130.0986,130.788727,159.194501,108.333333,88,4.6,47,0,10,92.00002376
2008-07-16,Jul,week29,day16,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,27,106.75,112.980732,101.697182,142.395876,92.333333,88,4.6,47,0,10,86.99997725
2008-07-17,Jul,week29,day17,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,30,108.5,74.544841,90.674295,128.546907,108.666667,88,4.6,47,0,10,97.00007027
2008-07-18,Jul,week29,day18,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,30,112.75,77.337759,95.418574,120.66018,126.333333,88,4.6,47,0,10,79.99997377
2008-07-19,Jul,week29,day19,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,26,272.111111,232.309101,83.854643,110.495135,211,88,4.6,47,4,10,222.0000004
2008-07-20,Jul,week30,day20,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,28,272.111111,233.581876,187.463661,138.371351,227.333333,88,4.6,47,3,10,245.9999463
2008-07-21,Jul,week30,day21,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,24,100.5,103.539169,231.365915,165.278514,97.333333,88,4.6,47,0,9,79.99997377
2008-07-22,Jul,week30,day22,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,28,115,125.518535,117.841479,143.958885,125.333333,88,4.6,47,0,9,109.9999447
2008-07-23,Jul,week30,day23,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,27,107.75,93.040837,111.96037,135.469164,108,88,4.6,47,0,9,94.99995922
2008-07-24,Jul,week30,day24,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,25,114.25,111.875796,99.240092,125.351873,108,88,4.6,47,0,9,93.99998073
2008-07-25,Jul,week30,day25,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,26,121.75,115.058287,95.310023,117.513905,115.666667,88,4.6,47,0,9,98.00004876
2008-07-26,Jul,week30,day26,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,24,268,227.807434,97.327506,112.635429,227.333333,88,4.6,47,0,9,165.9999725
2008-07-27,Jul,week31,day27,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,TRUE,28,268,226.494423,148.831876,125.976571,223,88,4.6,47,0,9,217.9999324
2008-07-28,Jul,week31,day28,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,31,102.75,83.814971,200.707969,148.982429,122,88,4.6,47,0,8,97.00007027
2008-07-29,Jul,week31,day29,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,32,122,95.890346,122.926992,135.986821,146,88,4.6,47,0,8,107.9999877
2008-07-30,Jul,week31,day30,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,28,106.5,90.463279,111.731748,128.990116,120,88,4.6,47,0,8,99.00002724
2008-07-31,Jul,week31,day31,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,30,111,93.868983,102.182937,121.492587,127.333333,88,4.6,47,0,8,108.9999662
2008-08-01,Aug,week31,day1,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,31,119,109.858105,107.295734,118.36944,139.333333,91,4.7,36.4,0,8,114.9999912
2008-08-02,Aug,week31,day2,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,28,261.333333,269.604627,113.073934,117.52708,223,91,4.7,36.4,0,8,186.0000045
2008-08-03,Aug,week32,day3,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,TRUE,30,261.333333,270.537015,167.768483,134.64531,235.333333,91,4.7,36.4,0,8,236.0000074
2008-08-04,Aug,week32,day4,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,31,106.75,110.015536,218.942121,159.983983,119.666667,91,4.7,36.4,0,8,114.9999912
2008-08-05,Aug,week32,day5,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,31,138.333333,117.837652,140.98553,148.737987,145.666667,91,4.7,36.4,0,8,116.9999482
2008-08-06,Aug,week32,day6,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,33,114.75,126.277973,122.996383,140.80349,131,91,4.7,36.4,0,8,114.0000127
2008-08-07,Aug,week32,day7,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,33,109.25,125.05113,116.249096,134.102618,123,91,4.7,36.4,0,8,106.0000307
2008-08-08,Aug,week32,day8,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,35,124.75,117.479518,108.562274,127.076963,136.333333,91,4.7,36.4,0,8,111.0000772
2008-08-09,Aug,week32,day9,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,33,252.555556,238.95394,110.390569,123.057722,235.333333,91,4.7,36.4,0,8,145.9999406
2008-08-10,Aug,week33,day10,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,35,252.555556,241.549645,137.097642,128.793292,224,91,4.7,36.4,0,8,236.9999858
2008-08-11,Aug,week33,day11,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,32,112.5,99.680294,212.024411,155.844969,128.333333,91,4.7,36.4,0,8,107.0000092
2008-08-12,Aug,week33,day12,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,29,139.333333,113.836856,133.256103,143.633727,113,91,4.7,36.4,0,8,100.0000057
2008-08-13,Aug,week33,day13,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,32,113.75,99.932966,108.314026,132.725295,102.333333,91,4.7,36.4,0,8,104.0000738
2008-08-14,Aug,week33,day14,Thu,乞老,乞老,堡汗例,FALSE,FALSE,TRUE,0,FALSE,TRUE,32,118,94.539208,105.078506,125.543971,121,91,4.7,36.4,0,8,80.99995225
2008-08-15,Aug,week33,day15,Fri,堡汗例,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,30,253.636364,187.930546,87.019627,114.407978,267.666667,91,4.7,36.4,0,8,172.999976
2008-08-16,Aug,week33,day16,Sat,乞老,堡汗例,乞老,TRUE,TRUE,TRUE,2,TRUE,FALSE,24,254.6,183.782169,151.504907,129.055984,224,91,4.7,36.4,0,8,167.9999295
2008-08-17,Aug,week34,day17,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,3,TRUE,FALSE,27,254.6,182.795442,163.876227,138.791988,243.666667,91,4.7,36.4,0,8,187.9999615
2008-08-18,Aug,week34,day18,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,25,113,100.609298,181.969057,151.093991,115.5,91,4.7,36.4,0,8,86.99997725
2008-08-19,Aug,week34,day19,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,28,134.75,87.822538,110.742264,135.070493,110.333333,91,4.7,36.4,0,8,108.9999662
2008-08-20,Aug,week34,day20,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,27,120,96.266489,109.435566,128.55287,125.666667,91,4.7,36.4,0,8,87.99995574
2008-08-21,Aug,week34,day21,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,119.5,95.918694,93.358892,118.414652,117.666667,91,4.7,36.4,0,8,113.0000342
2008-08-22,Aug,week34,day22,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,22,136.5,106.68946,108.089723,117.060989,134,91,4.7,36.4,0,8,98.00004876
2008-08-23,Aug,week34,day23,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,25,258.777778,189.633116,100.522431,112.295742,243.666667,91,4.7,36.4,5,8,173.9999545
2008-08-24,Aug,week35,day24,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,28,258.777778,192.439526,155.630608,127.721807,248.333333,91,4.7,36.4,2,8,220.0000434
2008-08-25,Aug,week35,day25,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,28,119,82.20603,203.907652,150.791355,107,91,4.7,36.4,0,8,63.00003134
2008-08-26,Aug,week35,day26,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,139.75,91.11492,98.226913,128.843516,103,91,4.7,36.4,0,8,84.00004179
2008-08-27,Aug,week35,day27,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,135,93.351685,87.556728,117.632637,96.333333,91,4.7,36.4,0,8,93.00000225
2008-08-28,Aug,week35,day28,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,125.5,85.236197,91.639182,111.474478,100.333333,91,4.7,36.4,0,8,78.99999528
2008-08-29,Aug,week35,day29,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,31,142.75,89.781883,82.159796,103.355858,116,91,4.7,36.4,0,8,78.99999528
2008-08-30,Aug,week35,day30,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,31,261.444444,194.216199,79.789949,97.266894,248.333333,91,4.7,36.4,5,8,147.0000731
2008-08-31,Aug,week36,day31,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,29,261.444444,199.348215,130.197487,109.70017,235,91,4.7,36.4,2,8,242.0000324
2008-09-01,Sep,week36,day1,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,24,118.5,81.368108,214.049372,142.775128,82,89,5.1,45.4,0,8,65.9999668
2008-09-02,Sep,week36,day2,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,27,130,76.776245,103.012343,123.581346,92.333333,89,5.1,45.4,0,8,70.00003483
2008-09-03,Sep,week36,day3,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,122.333333,78.186552,78.253086,110.186009,91.666667,89,5.1,45.4,0,8,65.9999668
2008-09-04,Sep,week36,day4,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,121,87.428937,69.063271,99.139507,110,89,5.1,45.4,0,8,69.00005634
2008-09-05,Sep,week36,day5,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,25,137.25,78.057368,69.015818,91.60463,96,89,5.1,45.4,0,8,62.00005286
2008-09-06,Sep,week36,day6,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,30,266.444444,195.385185,63.753954,84.203473,235,89,5.1,45.4,0,8,166.999951
2008-09-07,Sep,week37,day7,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,31,266.444444,194.602957,141.188489,104.902605,200.333333,89,5.1,45.4,0,8,178.0000225
2008-09-08,Sep,week37,day8,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,31,109,56.703156,168.797122,123.176953,83.666667,89,5.1,45.4,0,8,59.99994181
2008-09-09,Sep,week37,day9,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,30,115.5,75.653576,87.199281,107.382715,90.333333,89,5.1,45.4,0,8,73.99994877
2008-09-10,Sep,week37,day10,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,30,114.666667,71.650816,77.29982,99.037036,90.666667,89,5.1,45.4,0,8,79.99997377
2008-09-11,Sep,week37,day11,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,24,125.25,87.170082,79.324955,94.277777,94.333333,89,5.1,45.4,0,8,69.00005634
2008-09-12,Sep,week37,day12,Fri,乞老,乞老,眠籍,FALSE,FALSE,TRUE,0,FALSE,TRUE,29,127.75,60.159272,71.581239,87.958333,100,89,5.1,45.4,0,8,102.9999412
2008-09-13,Sep,week37,day13,Sat,眠籍,乞老,眠籍,TRUE,FALSE,TRUE,1,FALSE,FALSE,30,270.444444,199.86771,95.14531,91.71875,273.666667,89,5.1,45.4,7,8,115.9999697
2008-09-15,Sep,week38,day15,Mon,眠籍,眠籍,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,30,262.7,144.920835,110.786327,97.789062,273.666667,89,5.1,45.4,0,7,229.0000039
2008-09-16,Sep,week38,day16,Tue,乞老,眠籍,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,31,111.75,84.622862,199.446582,130.591797,85.666667,89,5.1,45.4,0,7,133.0000662
2008-09-17,Sep,week38,day17,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,32,114.25,73.940436,149.611646,131.193848,87.333333,89,5.1,45.4,0,7,62.00005286
2008-09-18,Sep,week38,day18,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,32,125.75,83.210552,83.902911,113.895386,90,89,5.1,45.4,0,7,71.9999918
2008-09-19,Sep,week38,day19,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,31,119,87.273645,74.975728,103.421539,100,89,5.1,45.4,0,7,98.00004876
2008-09-20,Sep,week38,day20,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,25,266.75,203.940234,92.243932,102.066154,212,89,5.1,45.4,5,7,205.000058
2008-09-21,Sep,week39,day21,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,30,266.75,205.86053,176.810983,127.799616,198.666667,89,5.1,45.4,2,7,203.9999254
